,Name,Sex,Team,Sport,Medal,Medal_Count
10813,Tracy Wilson (-Kinsella),F,Canada-1,Figure Skating,Bronze,1
10814,Traian Ioachim Cihrean,M,Romania,Weightlifting,Bronze,1
10815,Travis Jayner,M,United States,Short Track Speed Skating,Bronze,1
10816,Travis Neil Brooks,M,Australia,Hockey,Bronze,1
10817,Travis Reynolds Lee,M,United States,Baseball,Bronze,1
10818,Trevor Ivan Coker,M,New Zealand,Rowing,Bronze,1
10819,Trevor John Cahill,M,United States,Baseball,Bronze,1
10820,Trevor Martin Smith,M,Great Britain,Swimming,Bronze,1
10821,Trine Haltvik,F,Norway,Handball,Bronze,1
10822,Trine Tangeraas,F,Norway,Football,Bronze,1
10823,"Trisha Nicole ""Trish"" Fallon (-Dykstra)",F,Australia,Basketball,Bronze,1
10824,Triyatno,M,Indonesia,Weightlifting,Bronze,1
10825,Troy Edward Glaus,M,United States,Baseball,Bronze,1
10826,Troy Elder,M,Australia,Hockey,Bronze,1
10827,Troy Matthew Bek Dumais,M,United States,Diving,Bronze,1
10828,Troy McIntosh,M,Bahamas,Athletics,Bronze,1
10829,Trygve Bjarne Pedersen,M,Stella-2,Sailing,Bronze,1
10830,Trygve Carlsen Byesen,M,Norway,Gymnastics,Bronze,1
10831,Tsai Wen-Yee,M,Chinese Taipei,Weightlifting,Bronze,1
10832,Tsegaye Kebede Wordofa,M,Ethiopia,Athletics,Bronze,1
10833,Tseng Li-Cheng (Pei-Hua-),F,Chinese Taipei,Taekwondo,Bronze,1
10834,Tsutomi Oyokota,M,Japan,Swimming,Bronze,1
10835,Tsutomu Kawasaki,M,Japan,Short Track Speed Skating,Bronze,1
10836,Tsutomu Koyama,M,Japan,Volleyball,Bronze,1
10837,Tsutomu Sakamoto,M,Japan,Cycling,Bronze,1
10838,Tsuyoshi Wada,M,Japan,Baseball,Bronze,1
10839,Tsuyoshi Yamanaka,M,Japan,Swimming,Bronze,1
10840,Tsvetana Bozhurina (-Fillippini),F,Bulgaria,Volleyball,Bronze,1
10841,Tsvetanka Mincheva Khristova,F,Bulgaria,Athletics,Bronze,1
10842,Tsvetelina Biserova Naydenova,F,Bulgaria,Rhythmic Gymnastics,Bronze,1
10843,Tullio Baraglia,M,Italy,Rowing,Bronze,1
10844,Tuomas Aatos Jaskari (-Yli-Jaskari),M,Finland,Wrestling,Bronze,1
10845,Tuomas Oskar Grnman,M,Finland,Ice Hockey,Bronze,1
10846,Tuomo Iisakki Ruutu,M,Finland,Ice Hockey,Bronze,2
10847,Ture Wilhelm Axelsson,M,Finland,Canoeing,Bronze,2
10848,Turgut Ayka,M,Turkey,Boxing,Bronze,1
10849,Tuukka Mikael Rask,M,Finland,Ice Hockey,Bronze,1
10850,Tuula Katriina Puputti,F,Finland,Ice Hockey,Bronze,1
10851,Ubaldesco Baldi,M,Italy,Shooting,Bronze,1
10852,"Ubiratan ""Bira"" Pereira Maciel",M,Brazil,Basketball,Bronze,1
10853,Uchenna Emedolu,M,Nigeria,Athletics,Bronze,1
10854,Udo Beyer,M,East Germany,Athletics,Bronze,1
10855,Udo Gnther Quellmalz,M,Germany,Judo,Bronze,1
10856,Udo Kieling,M,West Germany,Ice Hockey,Bronze,1
10857,Udo Poser,M,East Germany,Swimming,Bronze,1
10858,Ueli Kestenholz,M,Switzerland,Snowboarding,Bronze,1
10859,Ugo Frigerio,M,Italy,Athletics,Bronze,1
10860,Ugo Legrand,M,France,Judo,Bronze,1
10861,Ulf Hendry Sandstrm,M,Sweden,Ice Hockey,Bronze,1
10862,Ulf Hielscher,M,Germany-1,Bobsleigh,Bronze,1
10863,Ulf Lennart Johansson,M,Sweden,Biathlon,Bronze,1
10864,Ulf Weinstock,M,Sweden,Ice Hockey,Bronze,1
10865,Ulla Margareta Mileva Hkansson (Svenfelt-),F,Sweden,Equestrianism,Bronze,2
10866,Ulla Salzgeber (Helbing-),F,Germany,Equestrianism,Bronze,1
10867,"Ulrich ""Ulli"" Libor",M,West Germany,Sailing,Bronze,1
10868,Ulrich Fahrner,M,Switzerland,Shooting,Bronze,1
10869,Ulrich Poltera,M,Switzerland,Ice Hockey,Bronze,1
10870,Ulrike Klapezynski-Bruns,F,East Germany,Athletics,Bronze,1
10871,Ulrike Klotz,F,East Germany,Gymnastics,Bronze,1
10872,Umberto Bonad,M,Italy,Rowing,Bronze,1
10873,Umberto Caligaris,M,Italy,Football,Bronze,1
10874,Umberto Luigi De Morpurgo,M,Italy,Tennis,Bronze,1
10875,Umyar Abdullovich Mavlikhanov,M,Soviet Union,Fencing,Bronze,1
10876,Uranchimegiin Mnkh-Erdene,M,Mongolia,Boxing,Bronze,1
10877,Urho Pellervo Peltonen,M,Finland,Athletics,Bronze,1
10878,Urka olnir,F,Slovenia,Judo,Bronze,1
10879,Urs Salzmann,M,Switzerland-1,Bobsleigh,Bronze,1
10880,"Ursula ""Ulla"" Donath (Jurewitz-, -Brehme-)",F,Germany,Athletics,Bronze,1
10881,"Ursula ""Ursel"" Brunner (-Wirth)",F,Germany,Swimming,Bronze,2
10882,"Ursula ""Uschi"" Disl",F,Germany,Biathlon,Bronze,3
10883,Ursula Konzett (-Gregg),F,Liechtenstein,Alpine Skiing,Bronze,1
10884,Ursula Kper (-Stille),F,Germany,Swimming,Bronze,1
10885,Usman Edu Muhammed,M,Nigeria,Football,Bronze,1
10886,Uta Frommater,F,West Germany,Swimming,Bronze,1
10887,Uta Poreceanu-Schlandt,F,Romania,Gymnastics,Bronze,1
10888,Uta Rohlnder (-Fromm),F,Germany,Athletics,Bronze,1
10889,Ute Hommola,F,East Germany,Athletics,Bronze,1
10890,Ute Oberhoffner-Wei,F,East Germany,Luge,Bronze,1
10891,Ute Schell-Wagner-Stange,F,Germany,Rowing,Bronze,1
10892,Ute Starke (-Kahlenberg),F,East Germany,Gymnastics,Bronze,1
10893,Ute Thimm (Finger-),F,West Germany,Athletics,Bronze,1
10894,Utkirbek Khaydarov,M,Uzbekistan,Boxing,Bronze,1
10895,Uwe Bewersdorf,M,East Germany-1,Figure Skating,Bronze,1
10896,Uwe Beyer,M,Germany,Athletics,Bronze,1
10897,Uwe Daler,M,East Germany,Swimming,Bronze,1
10898,Uwe Gensheimer,M,Germany,Handball,Bronze,1
10899,Uwe Kagelmann,M,East Germany-1,Figure Skating,Bronze,1
10900,Uwe Kagelmann,M,East Germany-2,Figure Skating,Bronze,1
10901,Uwe Kamps,M,West Germany,Football,Bronze,1
10902,V'iacheslav Mykhailovych Semenov,M,Soviet Union,Football,Bronze,1
10903,V'iacheslav Valeriyovych Hlazkov,M,Ukraine,Boxing,Bronze,1
10904,Vadim Anatolyevich Khamuttskikh,M,Russia,Volleyball,Bronze,2
10905,Vadim Gennadyevich Makhnyov,M,Belarus,Canoeing,Bronze,2
10906,Vadim Mikhaylovich Yemelyanov,M,Soviet Union,Boxing,Bronze,1
10907,Vadim Pavlovich Kapranov,M,Soviet Union,Basketball,Bronze,1
10908,Vadym Maksymovych Yaroshchuk,M,Soviet Union,Swimming,Bronze,2
10909,Vaeceslav Gojan,M,Moldova,Boxing,Bronze,1
10910,Vagiz Nazirovich Khidiyatullin,M,Soviet Union,Football,Bronze,1
10911,"Vakht'ang ""Vaho"" Iagorashvili",M,Soviet Union,Modern Pentathlon,Bronze,1
10912,Vakht'ang Balavadze,M,Soviet Union,Wrestling,Bronze,1
10913,Vala R. Flosadttir,F,Iceland,Athletics,Bronze,1
10914,Valdemaras Chomiius,M,Lithuania,Basketball,Bronze,1
10915,Valent Massana Gracia,M,Spain,Athletics,Bronze,1
10916,Valentin Aleksandrovich Gavrilov,M,Soviet Union,Athletics,Bronze,1
10917,Valentin Chernikov,M,Soviet Union,Fencing,Bronze,1
10918,Valentin Dimitrov Yordanov,M,Bulgaria,Wrestling,Bronze,1
10919,Valentin Ivanovich Morkovkin,M,Soviet Union,Rowing,Bronze,1
10920,Valentin Ivanovich Prokopov,M,Soviet Union,Water Polo,Bronze,1
10921,Valentin Krempl,M,Germany-2,Bobsleigh,Bronze,1
10922,Valentin Samungi,M,Romania,Handball,Bronze,1
10923,Valentin Silaghi,M,Romania,Boxing,Bronze,1
10924,Valentin Xristov Snezhev,M,Azerbaijan,Weightlifting,Bronze,1
10925,Valentina Aleksandrovna Skrabatun (-Demidovich),F,Belarus,Rowing,Bronze,1
10926,Valentina Ilieva (-Kharalampieva),F,Bulgaria,Volleyball,Bronze,1
10927,Valentina Mikhaylovna Zazdravnykh,F,Soviet Union,Hockey,Bronze,1
10928,Valentina Vadimovna Popova,F,Russia,Weightlifting,Bronze,1
10929,Valentina Vladimirovna Cherkasova,F,Soviet Union,Shooting,Bronze,1
10930,Valentino Gallo,M,Italy,Water Polo,Bronze,1
10931,Valentino Gasparella,M,Italy,Cycling,Bronze,1
10932,Valentyn Ivanovych Kravchuk,M,Soviet Union,Rowing,Bronze,1
10933,Valentyna Adamivna Tserbe-Nessina,F,Ukraine,Biathlon,Bronze,1
10934,Valentyna Vasylivna Kozyr (-Avilova),F,Soviet Union,Athletics,Bronze,1
10935,Valeri Belenki,M,Unified Team,Gymnastics,Bronze,1
10936,Valeria Roca-Rcil (-van Grningen),F,Romania,Rowing,Bronze,1
10937,"Valeriano Pompeo Maurizio ""Valerio"" Arri",M,Italy,Athletics,Bronze,1
10938,Valeriy Pylypovych Borzov,M,Soviet Union,Athletics,Bronze,2
10939,Valeriy Vasylovych Pidluzhniy,M,Soviet Union,Athletics,Bronze,1
10940,Valeriy Viktorovych Lozik,M,Soviet Union,Swimming,Bronze,1
10941,Valeriya Mikhaylovna Sorokina,F,Russia,Badminton,Bronze,1
10942,Valery Alekseyevich Belyakov,M,Soviet Union,Hockey,Bronze,1
10943,Valery Alekseyevich Dolinin,M,Soviet Union,Rowing,Bronze,1
10944,Valery Alekseyevich Muratov,M,Soviet Union,Speed Skating,Bronze,2
10945,Valery Antonovich Tsilent,M,Belarus,Wrestling,Bronze,1
10946,Valery Arkadyevich Dudin,M,Soviet Union,Luge,Bronze,1
10947,Valery Georgiyevich Gazzayev,M,Soviet Union,Football,Bronze,1
10948,Valery Ivanovich Kravchenko,M,Soviet Union,Volleyball,Bronze,1
10949,Valery Viktorovich Stolyarov,M,Russia,Nordic Combined,Bronze,1
10950,Valery Vladimirovich Bure,M,Russia,Ice Hockey,Bronze,1
10951,Valery Vladimirovich Miloserdov,M,Soviet Union,Basketball,Bronze,2
10952,Valery Vladimirovich Zakharevich,M,Unified Team,Fencing,Bronze,1
10953,Valtteri Filppula,M,Finland,Ice Hockey,Bronze,1
10954,Vanderlei Cordeiro de Lima,M,Brazil,Athletics,Bronze,1
10955,Vanessa Amors Quiles,F,Spain,Handball,Bronze,1
10956,Vanina Paula Oneto,F,Argentina,Hockey,Bronze,1
10957,Vanja (Franjo-) Udovii,M,Serbia,Water Polo,Bronze,2
10958,Vanya Atanasova Gesheva (-Tsvetkova),F,Bulgaria,Canoeing,Bronze,1
10959,Varinder Singh,M,India,Hockey,Bronze,1
10960,Varteres Varteresovich Samurgashev,M,Russia,Wrestling,Bronze,1
10961,Varvara Borisovna Barysheva,F,Russia,Speed Skating,Bronze,1
10962,Vasile Andrei,M,Romania,Wrestling,Bronze,1
10963,Vasile Dba,M,Romania,Canoeing,Bronze,2
10964,Vasile Iorga,M,Romania,Wrestling,Bronze,1
10965,Vasile Oprea,M,Romania,Handball,Bronze,1
10966,Vasile Pucau,M,Romania,Wrestling,Bronze,1
10967,Vasile Stng,M,Romania,Handball,Bronze,2
10968,Vasilij bogar,M,Slovenia,Sailing,Bronze,1
10969,Vasilios Polymeros,M,Greece,Rowing,Bronze,1
10970,Vasilios Zarkadis,M,Thessalonki-1,Football,Bronze,1
10971,Vasilka Rafailova Stoeva (Malusheva-),F,Bulgaria,Athletics,Bronze,1
10972,Vasily Aleksandrovich Kudinov,M,Russia,Handball,Bronze,1
10973,Vasily Aleksandrovich Mosin,M,Russia,Shooting,Bronze,1
10974,Vasily Anatolyevich Solomin,M,Soviet Union,Boxing,Bronze,1
10975,Vasily Borisovich Kaptyukh,M,Belarus,Athletics,Bronze,1
10976,Vasily Dmitriyevich Kuznetsov,M,Soviet Union,Athletics,Bronze,2
10977,Vasily Fyodorovich Borisov,M,Soviet Union,Shooting,Bronze,1
10978,Vasily Fyodorovich Yakusha,M,Soviet Union,Rowing,Bronze,1
10979,Vasily Vasilyevich Rochev,M,Russia,Cross Country Skiing,Bronze,1
10980,Vasily Vladimirovich Khmelevsky,M,Soviet Union,Athletics,Bronze,1
10981,Vasyl Petrovych Yurchenko,M,Soviet Union,Canoeing,Bronze,1
10982,Vaughn Fraser Jefferis,M,New Zealand,Equestrianism,Bronze,1
10983,Vclav Korunka,M,Czechoslovakia,Cross Country Skiing,Bronze,1
10984,Vclav Nedomansk,M,Czechoslovakia,Ice Hockey,Bronze,1
10985,Vclav Pavkovi,M,Czechoslovakia,Rowing,Bronze,1
10986,Vclav Prospal,M,Czech Republic,Ice Hockey,Bronze,1
10987,Vclav Vochoska,M,Czechoslovakia,Rowing,Bronze,2
10988,"Vctor ""Victorio"" Cieslinskas Zinevicaite",M,Uruguay,Basketball,Bronze,1
10989,Vctor Claver Arocas,M,Spain,Basketball,Bronze,1
10990,Vctor Garca Campos,M,Cuba,Volleyball,Bronze,1
10991,Vctor Hugo Borja Morca,M,Mexico,Basketball,Bronze,1
10992,Vctor Manuel Estrada Garibay,M,Mexico,Taekwondo,Bronze,1
10993,Vctor Toms Gonzlez,M,Spain,Handball,Bronze,1
10994,Vctor Zalazar,M,Argentina,Boxing,Bronze,1
10995,Vegard Ulvang,M,Norway,Cross Country Skiing,Bronze,1
10996,Veikko Aarne Aleks Huhtanen,M,Finland,Gymnastics,Bronze,1
10997,Veikko Ilmari Pakarinen,M,Finland,Gymnastics,Bronze,2
10998,Veikko Ilmari Salminen,M,Finland,Modern Pentathlon,Bronze,1
10999,Veikko Johannes Hakulinen,M,Finland,Cross Country Skiing,Bronze,1
11000,Veikko Kristian Lommi,M,Finland,Rowing,Bronze,1
11001,Veikko Leo Karvonen,M,Finland,Athletics,Bronze,1
11002,Veli Selim Saarinen,M,Finland,Cross Country Skiing,Bronze,1
11003,Veli Veikko Valtteri Lehtel,M,Finland,Rowing,Bronze,2
11004,Velichko Cholakov,M,Bulgaria,Weightlifting,Bronze,1
11005,Velik Nikolov Kapsazov,M,Bulgaria,Gymnastics,Bronze,1
11006,Veljko Uskokovi,M,Serbia and Montenegro,Water Polo,Bronze,1
11007,Velleda Cesari,F,Italy,Fencing,Bronze,1
11008,Vendela Elin Birgitta Zachrisson-Santn,F,Sweden,Sailing,Bronze,1
11009,Veniamin Veniaminovich Aleksandrov,M,Soviet Union,Ice Hockey,Bronze,1
11010,Venio Losert,M,Croatia,Handball,Bronze,1
11011,Venla Hovi,F,Finland,Ice Hockey,Bronze,1
11012,"Venne ""Verner"" Jrvinen",M,Finland,Athletics,Bronze,2
11013,Vera Igorevna Zvonaryova,F,Russia,Tennis,Bronze,1
11014,Vera Vasilyevna Anisimova (Mikheyeva-),F,Soviet Union,Athletics,Bronze,1
11015,Vera urakovi,F,Yugoslavia,Basketball,Bronze,1
11016,"Verdi ""Vern"" Barberis",M,Australia,Weightlifting,Bronze,1
11017,"Verena ""Vreni"" Eberle",F,West Germany,Swimming,Bronze,1
11018,"Verena ""Vreni"" Schneider",F,Switzerland,Alpine Skiing,Bronze,1
11019,Verka Borisova (-Stoyanova),F,Bulgaria,Volleyball,Bronze,1
11020,"Vernell Eufaye ""Bimbo"" Coles",M,United States,Basketball,Bronze,1
11021,Verner Blaudzun,M,Denmark,Cycling,Bronze,1
11022,Vernica Mara Cuadrado Dehesa,F,Spain,Handball,Bronze,1
11023,Veronica Angella Campbell-Brown,F,Jamaica,Athletics,Bronze,2
11024,Veronica Cogeanu-Cochela,F,Romania,Rowing,Bronze,1
11025,Veronica Egebakken Kristiansen,F,Norway,Handball,Bronze,1
11026,Veronica Necula,F,Romania,Rowing,Bronze,1
11027,Veronika Hesse-Schmidt,F,East Germany,Cross Country Skiing,Bronze,1
11028,Veronika Wallinger-Stallmaier,F,Austria,Alpine Skiing,Bronze,1
11029,Vesa Erik Hmlinen,M,Finland,Ice Hockey,Bronze,1
11030,Veselin Vujovi,M,Yugoslavia,Handball,Bronze,1
11031,Vesna Despotovi,F,Yugoslavia,Basketball,Bronze,1
11032,Vesna Fabjan,F,Slovenia,Cross Country Skiing,Bronze,1
11033,Vicente Lenlson de Lima,M,Brazil,Athletics,Bronze,1
11034,Vichai Khadpo,M,Thailand,Boxing,Bronze,1
11035,Victor Abel Verschueren,M,Belgium-1,Bobsleigh,Bronze,1
11036,Victor Alexander Feddersen,M,Denmark,Rowing,Bronze,1
11037,"Victor Borba ""Rivaldo"" Ferreira",M,Brazil,Football,Bronze,1
11038,Victor Charles Gustave Boin,M,Belgium,Water Polo,Bronze,1
11039,Victor Dolipschi,M,Romania,Wrestling,Bronze,2
11040,Victor Emmanuel Duvant,M,France,Gymnastics,Bronze,1
11041,"Victor John ""V. J."" Peter",M,India,Hockey,Bronze,1
11042,Victor Mirshauswka,M,Brazil,Basketball,Bronze,1
11043,"Victor Steven ""Vic"" Wunderle",M,United States,Archery,Bronze,1
11044,Victor Willems,M,Belgium,Fencing,Bronze,1
11045,Victor Zilberman,M,Romania,Boxing,Bronze,1
11046,"Victoria ""Vicki"" Adams",F,Great Britain,Curling,Bronze,1
11047,"Victoria Andrea ""Vicky"" Bullett",F,United States,Basketball,Bronze,1
11048,Victoria Brown,F,Australia,Water Polo,Bronze,1
11049,"Victoria Elaine ""Vickie"" Orr (-Wiley)",F,United States,Basketball,Bronze,1
11050,"Victoria Frances ""Vicky"" Holland",F,Great Britain,Triathlon,Bronze,1
11051,"Victoria Jane ""Vicky"" Dixon",F,Great Britain,Hockey,Bronze,1
11052,"Victoria Jane ""Vicky"" Latta",F,New Zealand,Equestrianism,Bronze,1
11053,Victoriano Sarmientos Bios,M,Cuba,Volleyball,Bronze,1
11054,Vida Vencien (Mogenyt-),F,Soviet Union,Cross Country Skiing,Bronze,1
11055,Vigo Meulengracht Madsen (Meulengracht-Madsen-),M,Denmark,Gymnastics,Bronze,1
11056,Vijender Kumar Singh,M,India,Boxing,Bronze,1
11057,Viking Jarl Hulldn,M,Heatherbell,Sailing,Bronze,1
11058,Viktor Aleksandrovich Sidyak,M,Soviet Union,Fencing,Bronze,1
11059,Viktor An,M,Russia,Short Track Speed Skating,Bronze,1
11060,Viktor An,M,South Korea,Short Track Speed Skating,Bronze,1
11061,Viktor Andreyevich Aboimov,M,Soviet Union,Swimming,Bronze,1
11062,Viktor Antonovych Matviyenko,M,Soviet Union,Football,Bronze,1
11063,Viktor Arsenyevich Kapitonov,M,Soviet Union,Cycling,Bronze,1
11064,Viktor Axelsen,M,Denmark,Badminton,Bronze,1
11065,Viktor Erik Kjll,M,Sweden,Curling,Bronze,1
11066,Viktor Fedorovych Berendiuha,M,Soviet Union,Water Polo,Bronze,1
11067,Viktor Flessl,M,Austria,Rowing,Bronze,1
11068,Viktor Georgiyevich Mazanov,M,Soviet Union,Swimming,Bronze,2
11069,Viktor Grigoryevich Rybakov,M,Soviet Union,Boxing,Bronze,2
11070,Viktor Hennadiyovych Ruban,M,Ukraine,Archery,Bronze,1
11071,Viktor Hryhorovych Savchenko,M,Soviet Union,Boxing,Bronze,1
11072,Viktor Igorevich Modzalevsky,M,Soviet Union,Fencing,Bronze,1
11073,Viktor Ivanovich Ageyev,M,Soviet Union,Water Polo,Bronze,2
11074,Viktor Ivanovych Chukarin,M,Soviet Union,Gymnastics,Bronze,1
11075,Viktor Jeleni,M,Serbia and Montenegro,Water Polo,Bronze,1
11076,Viktor Jrgensen,M,Denmark,Boxing,Bronze,1
11077,Viktor Mykhailovych Kolotov,M,Soviet Union,Football,Bronze,2
11078,Viktor Nikolayevich Borshch,M,Soviet Union,Volleyball,Bronze,1
11079,Viktor Nikolayevich Suslin,M,Soviet Union,Rowing,Bronze,1
11080,Viktor Oleksandrovych Kakoshyn,M,Soviet Union,Rowing,Bronze,1
11081,Viktor Oleksandrovych Zviahintsev,M,Soviet Union,Football,Bronze,1
11082,Viktor Petrovich Kravchenko,M,Soviet Union,Athletics,Bronze,1
11083,Viktor Petrovich Ugryumov,M,Soviet Union,Equestrianism,Bronze,1
11084,Viktor Prokhorovich Yakushev,M,Soviet Union,Ice Hockey,Bronze,1
11085,Viktor Reinhold Smeds,M,Finland,Gymnastics,Bronze,1
11086,Viktor Romanovich Pryazhnikov,M,Soviet Union,Ice Hockey,Bronze,1
11087,Viktor Sergeyevich Deputatov,M,Soviet Union,Hockey,Bronze,1
11088,Viktor Serhiyovych Tsybulenko,M,Soviet Union,Athletics,Bronze,1
11089,Viktor Vasilyevich Torshin,M,Soviet Union,Shooting,Bronze,1
11090,Viktor Vasylovych Petrenko,M,Soviet Union,Figure Skating,Bronze,1
11091,Viktor Viktorovich Maygurov,M,Russia,Biathlon,Bronze,2
11092,Viktor Vladimirovich Khryapa,M,Russia,Basketball,Bronze,1
11093,Viktor Yakovlevich Klimenko,M,Soviet Union,Gymnastics,Bronze,1
11094,Viktor Yakovlevich Potapov,M,Soviet Union,Sailing,Bronze,1
11095,Viktor Yegorovich Romanov,M,Soviet Union,Cycling,Bronze,1
11096,Viktoria Rebensburg,F,Germany,Alpine Skiing,Bronze,1
11097,Viktoriya Anatolivna Tereshchuk,F,Ukraine,Modern Pentathlon,Bronze,1
11098,"Viktoriya Fyodorovna ""Vika"" Azarenko",F,Belarus,Tennis,Bronze,1
11099,"Viktoriya Ivanivna ""Vita"" Stopina",F,Ukraine,Athletics,Bronze,1
11100,Viktoriya Nikolayevna Troitskaya-Taranina,F,Unified Team,Short Track Speed Skating,Bronze,1
11101,"Viktoriya Oleksandrivna ""Vita"" Semerenko",F,Ukraine,Biathlon,Bronze,1
11102,Viktors erbatihs,M,Latvia,Weightlifting,Bronze,1
11103,"Vilhelm ""Vilho"" Vauhkonen",M,Finland,Shooting,Bronze,2
11104,Vilhelm Bruno Sderstrm,M,Sweden,Athletics,Bronze,2
11105,Vilho Ferdinand Pekkala,M,Finland,Wrestling,Bronze,1
11106,Vilho Ilmari Ylnen,M,Finland,Shooting,Bronze,1
11107,"Vilho Immanuel ""Ville"" Tuulos",M,Finland,Athletics,Bronze,2
11108,Ville Antti Rikknen,M,Finland,Biathlon,Bronze,1
11109,Ville Sakari Peltonen,M,Finland,Ice Hockey,Bronze,3
11110,Villy Haugen,M,Norway,Speed Skating,Bronze,1
11111,"Vilm Ladislav Jan Goppold z Lobsdorfu, Sr.",M,Bohemia,Fencing,Bronze,2
11112,Vilm Loos,M,Czechoslovakia,Ice Hockey,Bronze,1
11113,Vilma Egresi,F,Hungary,Canoeing,Bronze,1
11114,Vilmo Szabo,M,Romania,Fencing,Bronze,1
11115,Vilmos (Wilhelm von) Rcz,M,Hungary,Athletics,Bronze,1
11116,Vilmos Varj,M,Hungary,Athletics,Bronze,1
11117,Vin Edward Tiiri,M,Finland,Gymnastics,Bronze,1
11118,Vin Vilhelm Johannes Ikonen,M,Finland,Wrestling,Bronze,1
11119,Vincent Franois Marie Defrasne,M,France,Biathlon,Bronze,2
11120,Vincent Franz Harry Edward,M,Great Britain,Athletics,Bronze,2
11121,Vincent Nicolas Jay,M,France,Biathlon,Bronze,1
11122,"Vincenzo ""Enzo"" Polito",M,Italy,Water Polo,Bronze,1
11123,Vincenzo Cuccia,M,Italy,Fencing,Bronze,1
11124,Vincenzo Mangiacapre,M,Italy,Boxing,Bronze,1
11125,Vincenzo Picardi,M,Italy,Boxing,Bronze,1
11126,Viola Bauer,F,Germany,Cross Country Skiing,Bronze,1
11127,Viola Myers,F,Canada,Athletics,Bronze,1
11128,Viola Odebrecht,F,Germany,Football,Bronze,1
11129,Violet Blanche Webb (-Simpson),F,Great Britain,Athletics,Bronze,1
11130,Violeta Nikolaeva Ninova-Yordanova,F,Bulgaria,Rowing,Bronze,1
11131,Violetta Oblinger-Peters,F,Austria,Canoeing,Bronze,1
11132,Violetta Vitalyevna Kolobova,F,Russia,Fencing,Bronze,1
11133,Viorica Daniela Siliva (-Harper),F,Romania,Gymnastics,Bronze,1
11134,Viorica Dumitru,F,Romania,Canoeing,Bronze,2
11135,Viorica Susanu,F,Romania,Rowing,Bronze,1
11136,Vira Ivanivna Popkova (Kabreniuk-),F,Soviet Union,Athletics,Bronze,1
11137,Virgilijus Alekna,M,Lithuania,Athletics,Bronze,1
11138,Virgilio Felice Levratto,M,Italy,Football,Bronze,1
11139,Virgilio Mantegazza,M,Italy,Fencing,Bronze,1
11140,Virginia Helen Antoinette Holgate-Leng (-Elliott),F,Great Britain,Equestrianism,Bronze,2
11141,Virginia Kravarioti,F,Greece,Sailing,Bronze,1
11142,Virginia Lee,F,Australia,Rowing,Bronze,1
11143,"Virginia Ruth ""Ginny"" Duenkel",F,United States,Swimming,Bronze,1
11144,Virginie Arnold,F,France,Archery,Bronze,1
11145,Virginie Dedieu,F,France,Synchronized Swimming,Bronze,1
11146,Virginio Rosetta,M,Italy,Football,Bronze,1
11147,Virna Cristine Dantes Dias,F,Brazil,Volleyball,Bronze,2
11148,Virpi Katriina Kuitunen (-Sarasvuo),F,Finland,Cross Country Skiing,Bronze,2
11149,Vitali Tajbert,M,Germany,Boxing,Bronze,1
11150,Vitaliano Masotti,M,Pistoja/Firenze,Gymnastics,Bronze,1
11151,Vitalie Gruac,M,Moldova,Boxing,Bronze,1
11152,Vitalija Tuomait,F,Soviet Union,Basketball,Bronze,1
11153,Vitaly Aleksandrovich Galkov,M,Soviet Union,Canoeing,Bronze,1
11154,Vitaly Ivanovich Sorokin,M,Soviet Union,Swimming,Bronze,1
11155,Vitaly Mikhaylovich Parkhimovich,M,Soviet Union,Shooting,Bronze,1
11156,Vitaly Sergeyevich Yurchik,M,Russia,Water Polo,Bronze,1
11157,Vitaly Valeryevich Fridzon,M,Russia,Basketball,Bronze,1
11158,Vitaly Venediktovich Shcherbo,M,Belarus,Gymnastics,Bronze,4
11159,Vitaly Vladimirovich Dunaytsev,M,Russia,Boxing,Bronze,1
11160,Vitaly Vladimirovich Ivanov,M,Russia,Handball,Bronze,1
11161,Vitold Anatolyevich Kreyer,M,Soviet Union,Athletics,Bronze,2
11162,Vittorio Gliubich,M,Italy,Rowing,Bronze,1
11163,Vittorio Marcelli,M,Italy,Cycling,Bronze,1
11164,Vittorio Orlandi,M,Italy,Equestrianism,Bronze,1
11165,"Vivi-Anne Hultn (-Theslof, -Tholand)",F,Sweden,Figure Skating,Bronze,1
11166,Vivian Jepkemoi Cheruiyot,F,Kenya,Athletics,Bronze,1
11167,Vivian Laureen Joseph,F,United States-1,Figure Skating,Bronze,1
11168,Vladek Lacina,M,Czechoslovakia,Rowing,Bronze,1
11169,Vladimer Rubashvili,M,Soviet Union,Wrestling,Bronze,1
11170,"Vladimir ""Vlada"" Vujasinovi",M,Serbia,Water Polo,Bronze,1
11171,"Vladimir ""Vlada"" Vujasinovi",M,Serbia and Montenegro,Water Polo,Bronze,1
11172,Vladimir Albertovich Popov,M,Soviet Union,Wrestling,Bronze,1
11173,Vladimir Aleksandrovich Astapovsky,M,Soviet Union,Football,Bronze,1
11174,Vladimir Aleksandrovich Kaplichny,M,Soviet Union,Football,Bronze,1
11175,Vladimir Alekseyevich Grebennikov,M,Soviet Union,Ice Hockey,Bronze,1
11176,Vladimir Aliverovich Nazlymov,M,Soviet Union,Fencing,Bronze,1
11177,Vladimir Anatolyevich Maslennikov,M,Russia,Shooting,Bronze,1
11178,Vladimir Anatolyevich Vokhmyanin,M,Kazakhstan,Shooting,Bronze,1
11179,Vladimir Anatolyevich Vokhmyanin,M,Unified Team,Shooting,Bronze,1
