,Name,Sex,Team,Sport,Medal,Medal_Count
10250,"Timothy Paul ""Tim"" Young",M,United States,Rowing,Silver,1
10251,"Timothy Spencer ""Tim"" Mayotte",M,United States,Tennis,Silver,1
10252,Tina Dietze,F,Germany,Canoeing,Silver,3
10253,Tina Isabel Gustafsson,F,Sweden,Swimming,Silver,1
10254,Tino Vegar,M,Croatia,Water Polo,Silver,1
10255,Tnde Szab,F,Hungary,Swimming,Silver,1
10256,"Tnia Maria ""Tnia Maranho"" Pereira Ribeiro",F,Brazil,Football,Silver,2
10257,Tnu Endrekson,M,Estonia,Rowing,Silver,1
10258,Tnu Tniste,M,Soviet Union,Sailing,Silver,1
10259,Tobias Angerer,M,Germany,Cross Country Skiing,Silver,2
10260,Tobias Frank,M,West Germany,Hockey,Silver,2
10261,Tobias Schellenberg,M,Germany,Diving,Silver,1
10262,Toby Lynn Stevenson,M,United States,Athletics,Silver,1
10263,Todd Andrew Woodbridge,M,Australia,Tennis,Silver,1
10264,Todd Anthony Bennett,M,Great Britain,Athletics,Silver,1
10265,Todd Anthony Brost,M,Canada,Ice Hockey,Silver,1
10266,Todd Bradley Hlushko,M,Canada,Ice Hockey,Silver,1
10267,Todd Dennys Hays,M,United States-1,Bobsleigh,Silver,1
10268,Todd Lodwick,M,United States,Nordic Combined,Silver,1
10269,Todd Robert Pearson,M,Australia,Swimming,Silver,1
10270,Todd Warriner,M,Canada,Ice Hockey,Silver,1
10271,Todor Krastev Nikolov,M,Bulgaria,Football,Silver,1
10272,Todor Veselinovi,M,Yugoslavia,Football,Silver,1
10273,"Toini Gustafsson (Karvonen-, -Rnnlund)",F,Sweden,Cross Country Skiing,Silver,2
10274,Toivo Robert Tikkanen,M,Finland,Shooting,Silver,1
10275,Tokuhei Sata,M,Japan,Swimming,Silver,1
10276,Tom Boon,M,Belgium,Hockey,Silver,1
10277,Tom Dumoulin,M,Netherlands,Cycling,Silver,1
10278,Tom Karas,M,Czech Republic,Rowing,Silver,1
10279,Tom Mitchell,M,Great Britain,Rugby Sevens,Silver,1
10280,Tom Seeberg,M,Norway,Shooting,Silver,1
10281,Toma Simionov,M,Romania,Canoeing,Silver,1
10282,Tomas Runar Svensson,M,Sweden,Handball,Silver,3
10283,Tomas Rune Pettersson (-Fglum),M,Sweden,Cycling,Silver,1
10284,Tomasz Marek Motyka,M,Poland,Fencing,Silver,1
10285,Tomasz Stankiewicz,M,Poland,Cycling,Silver,1
10286,Tomasz Wacaw Sikora,M,Poland,Biathlon,Silver,1
10287,Tomasz Wojciech Wadoch,M,Poland,Football,Silver,1
10288,Tomasz Wylenzek,M,Germany,Canoeing,Silver,1
10289,Tomasz apiski,M,Poland,Football,Silver,1
10290,Tomi Jaakko Poikolainen,M,Finland,Archery,Silver,1
10291,Tomislav Crnkovi,M,Yugoslavia,Football,Silver,1
10292,Tomislav Franjkovi,M,Yugoslavia,Water Polo,Silver,1
10293,Tommaso Lequio di Assaba,M,Italy,Equestrianism,Silver,1
10294,Tommaso Montano,M,Italy,Fencing,Silver,1
10295,Tommy Brian Troelsen,M,Denmark,Football,Silver,1
10296,"Tommy Henrik ""Tom"" Werner",M,Sweden,Swimming,Silver,1
10297,Tommy Loren Burleson,M,United States,Basketball,Silver,1
10298,Tommy Roger Suoraniemi,M,Sweden,Handball,Silver,1
10299,Tomoaki Sato,M,Japan,Baseball,Silver,1
10300,Tomohiro Matsunaga,M,Japan,Wrestling,Silver,1
10301,Tomohiro Nagatsuka,M,Japan,Cycling,Silver,1
10302,Tomoka Takeuchi,F,Japan,Snowboarding,Silver,1
10303,Toncho Dimitrov Tonchev,M,Bulgaria,Boxing,Silver,1
10304,Tong Fei,M,China,Gymnastics,Silver,2
10305,Tong Jian,M,China-2,Figure Skating,Silver,1
10306,Toni Kuko,M,Croatia,Basketball,Silver,1
10307,Toni Kuko,M,Yugoslavia,Basketball,Silver,1
10308,Toni Petteri Lydman,M,Finland,Ice Hockey,Silver,1
10309,Toni Stipanovi,M,Croatia,Sailing,Silver,1
10310,Tonje Sagstuen (-Andersen),F,Norway,Handball,Silver,1
10311,Tony Martin,M,Germany,Cycling,Silver,1
10312,Tony McQuay,M,United States,Athletics,Silver,1
10313,Tonya Lynn Verbeek,F,Canada,Wrestling,Silver,2
10314,Toomas Tniste,M,Soviet Union,Sailing,Silver,1
10315,Tor Birger Arneberg,M,Elisabeth X,Sailing,Silver,1
10316,Tor Folke Ren Nilsson,M,Sweden,Wrestling,Silver,1
10317,Tor-Arne Hetland,M,Norway,Cross Country Skiing,Silver,1
10318,Tora Berger (-Tveldal),F,Norway,Biathlon,Silver,1
10319,Torah Jane Bright (-Thomson),F,Australia,Snowboarding,Silver,1
10320,Toralf Engan,M,Norway,Ski Jumping,Silver,1
10321,Torben Risgaard Grimmel,M,Denmark,Shooting,Silver,1
10322,Torben Schmidt Grael,M,Brazil,Sailing,Silver,1
10323,Torbjrn Getz Falkanger,M,Norway,Ski Jumping,Silver,1
10324,Tore Brovold,M,Norway,Shooting,Silver,1
10325,Torger Nergrd,M,Norway,Curling,Silver,1
10326,Torkild Garp,M,Denmark,Gymnastics,Silver,1
10327,Tormod Kre Knutsen,M,Norway,Nordic Combined,Silver,1
10328,Torsten Johannes Jansen,M,Germany,Handball,Silver,1
10329,Torsten Ren Gutsche,M,Germany,Canoeing,Silver,1
10330,Torsten Voss,M,East Germany,Athletics,Silver,1
10331,Torsten Wustlich,M,Germany-1,Luge,Silver,1
10332,Toru Goto,M,Japan,Swimming,Silver,1
10333,Torul sgrov,M,Azerbaijan,Wrestling,Silver,1
10334,Tosha Lee Tsang,F,Canada,Rowing,Silver,1
10335,Toshiaki Fushimi,M,Japan,Cycling,Silver,1
10336,Toshihiko Koga,M,Japan,Judo,Silver,1
10337,Toshio Irie,M,Japan,Swimming,Silver,1
10338,Toshio Usami,M,Japan,Hockey,Silver,1
10339,Toshiyuki Kuroiwa,M,Japan,Speed Skating,Silver,1
10340,Townsend Saunders,M,United States,Wrestling,Silver,1
10341,Toyoko Iwahara,F,Japan,Volleyball,Silver,2
10342,Tracee Ann Talavera (-Kent),F,United States,Gymnastics,Silver,1
10343,Tracey Danielle McFarlane (-Mirande),F,United States,Swimming,Silver,1
10344,Tracey Mosley,F,Australia,Softball,Silver,1
10345,Tracie Lehuanani Ruiz-Conforto,F,United States,Synchronized Swimming,Silver,1
10346,Trajko Rajkovi,M,Yugoslavia,Basketball,Silver,1
10347,Travis Mayer,M,United States,Freestyle Skiing,Silver,1
10348,Travis Stevens,M,United States,Judo,Silver,1
10349,Trendafil Stoychev,M,Bulgaria,Weightlifting,Silver,1
10350,Trent Carl Wayne Oeltjen,M,Australia,Baseball,Silver,1
10351,Trevor Graham,M,Jamaica,Athletics,Silver,1
10352,Trevor Keith Smith,M,Australia,Hockey,Silver,1
10353,Trevor Kidd,M,Canada,Ice Hockey,Silver,1
10354,Trevor Marsicano,M,United States,Speed Skating,Silver,1
10355,Triantafyllos Kordogiannis,M,Greece,Fencing,Silver,1
10356,Trikus Haryanto,M,Indonesia-1,Badminton,Silver,1
10357,Trine Haltvik,F,Norway,Handball,Silver,1
10358,Trine Qvist,F,Denmark,Curling,Silver,1
10359,"Trisha Nicole ""Trish"" Fallon (-Dykstra)",F,Australia,Basketball,Silver,2
10360,Triyatno,M,Indonesia,Weightlifting,Silver,1
10361,Trn Hiu Ngn,F,Vietnam,Taekwondo,Silver,1
10362,Trofim Fyodorovich Lomakin,M,Soviet Union,Weightlifting,Silver,1
10363,Trond Einar Elden,M,Norway,Nordic Combined,Silver,1
10364,Trude Dybendahl-Hartz,F,Norway,Cross Country Skiing,Silver,3
10365,Trude Gundersen (-Lehmann),F,Norway,Taekwondo,Silver,1
10366,Trude Jochum-Beiser,F,Austria,Alpine Skiing,Silver,1
10367,Trygve Carlsen Byesen,M,Norway,Gymnastics,Silver,2
10368,Trygve Sten Kristoffersen (-Karp),M,Norway,Gymnastics,Silver,1
10369,Tsai Ming-Hung,M,Chinese Taipei,Baseball,Silver,1
10370,Tsano Tsanov,M,Bulgaria,Volleyball,Silver,1
10371,Tsendiin Damdin,M,Mongolia,Judo,Silver,1
10372,Tsuyoshi Yamanaka,M,Japan,Swimming,Silver,4
10373,Tsvetan Veselinov Dimitrov,M,Bulgaria,Football,Silver,1
10374,Tsvetanka Mincheva Khristova,F,Bulgaria,Athletics,Silver,1
10375,Tulio Daz Babier,M,Cuba,Fencing,Silver,1
10376,Tullio Baraglia,M,Italy,Rowing,Silver,1
10377,Tullio Camillotti,M,Italy,Weightlifting,Silver,1
10378,Tullio Gonnelli,M,Italy,Athletics,Silver,1
10379,Tully Louise Bevilaqua (Crook-),F,Australia,Basketball,Silver,1
10380,Ture Albin Rosvall,M,Roddklubben af 1912-1,Rowing,Silver,1
10381,Ture Michael dlund,M,Sweden,Curling,Silver,1
10382,"Ture Sigvard ""Thure"" Sjstedt",M,Sweden,Wrestling,Silver,1
10383,Tuuli Pauliina Petj (-Sirn),F,Finland,Sailing,Silver,1
10384,Tuyana Norpolovna Dashidorzhiyeva,F,Russia,Archery,Silver,1
10385,Tyla Nathan-Wong,F,New Zealand,Rugby Sevens,Silver,1
10386,Tymur Borysovych Taimazov,M,Unified Team,Weightlifting,Silver,1
10387,U Hyeon-Jeong,F,South Korea,Hockey,Silver,1
10388,Udham Singh Kular,M,India,Hockey,Silver,1
10389,Udo Hempel,M,West Germany,Cycling,Silver,1
10390,Udo Wagner,M,East Germany,Fencing,Silver,1
10391,Ueli Bodenmann,M,Switzerland,Rowing,Silver,1
10392,Ugo Pignotti,M,Italy,Fencing,Silver,2
10393,Ulf Hoffmann,M,East Germany,Gymnastics,Silver,1
10394,Ulf Ivar Erik Sterner,M,Sweden,Ice Hockey,Silver,1
10395,Ulf Niklas Alexander Edler,M,Sweden,Ice Hockey,Silver,1
10396,Ulf Peter Tobias Eriksson,M,Sweden,Equestrianism,Silver,1
10397,"Ulise Joseph ""Pete"" Desjardins",M,United States,Diving,Silver,1
10398,Ulla Agneta Linna Mrtensson (-Baron),F,Sweden,Swimming,Silver,1
10399,Ulla Salzgeber (Helbing-),F,Germany,Equestrianism,Silver,1
10400,Ullrich Diener,M,East Germany,Rowing,Silver,1
10401,"Ulrich ""Ueli"" Bchli",M,Switzerland-1,Bobsleigh,Silver,1
10402,"Ulrich ""Ueli"" Bchli",M,Switzerland-2,Bobsleigh,Silver,1
10403,"Ulrich ""Ulli"" Libor",M,West Germany,Sailing,Silver,1
10404,Ulrich Lehmann,M,Switzerland,Equestrianism,Silver,1
10405,Ulrich Lind,M,West Germany,Shooting,Silver,1
10406,Ulrich Mense,M,Mutafo,Sailing,Silver,1
10407,Ulrich Papke,M,Germany,Canoeing,Silver,1
10408,Ulrich Rainer Schreck,M,West Germany,Fencing,Silver,1
10409,Ulrich Roth,M,West Germany,Handball,Silver,1
10410,Ulrich Viefers,M,Germany,Rowing,Silver,1
10411,Ulrico Girardi,M,Italy-2,Bobsleigh,Silver,1
10412,Ulrika Margareta Knape (-Lindberg),F,Sweden,Diving,Silver,2
10413,Ulrike Holmer (-Lederer),F,West Germany,Shooting,Silver,1
10414,Ulrike Holzner,F,Germany-1,Bobsleigh,Silver,1
10415,Ulrike Tauber (-Lebek),F,East Germany,Swimming,Silver,1
10416,Umberto Panerai,M,Italy,Water Polo,Silver,1
10417,Unai Vergara Dez-Caballero,M,Spain,Football,Silver,1
10418,Uno Sixten hrlund,M,Sweden,Ice Hockey,Silver,1
10419,Urban Hettich,M,West Germany,Nordic Combined,Silver,1
10420,Urbia Melndez Rodrguez,F,Cuba,Taekwondo,Silver,1
10421,Urho Pellervo Peltonen,M,Finland,Athletics,Silver,1
10422,Urs Klin,M,Switzerland,Alpine Skiing,Silver,1
10423,"Ursula ""Ulla"" Thielemann (-Jonscher)",F,West Germany,Hockey,Silver,1
10424,"Ursula ""Uschi"" Disl",F,Germany,Biathlon,Silver,4
10425,Ursula Knab (-Schlicksupp),F,Germany,Athletics,Silver,1
10426,Ursula Pollack (-Oberstein),F,Germany,Swimming,Silver,1
10427,Urszula Kielan (-Lipiec),F,Poland,Athletics,Silver,1
10428,Uta Schmuck (-Hoffmann),F,East Germany,Swimming,Silver,1
10429,Ute Hasse,F,West Germany,Swimming,Silver,1
10430,Ute Kostrzewa (-Meyer),F,East Germany,Volleyball,Silver,1
10431,Ute Oberhoffner-Wei,F,East Germany,Luge,Silver,1
10432,"Ute Rhrold (-Bhme, -Klawonn)",F,East Germany,Luge,Silver,2
10433,Uwe Daler,M,East Germany,Swimming,Silver,1
10434,Uwe Jacobsen,M,Germany,Swimming,Silver,1
10435,Uwe Jrg Kellner,M,Germany,Rowing,Silver,1
10436,Uwe Madeja,M,East Germany,Canoeing,Silver,1
10437,Uwe Messerschmidt,M,West Germany,Cycling,Silver,1
10438,Uwe Neupert,M,East Germany,Wrestling,Silver,1
10439,Uwe Preiler,M,East Germany,Cycling,Silver,1
10440,Uwe Schwenker,M,West Germany,Handball,Silver,1
10441,Uwe Unterwalder,M,East Germany,Cycling,Silver,2
10442,Uwe-Jens Mey,M,East Germany,Speed Skating,Silver,1
10443,V. Smith,M,Moseley Wanderers,Rugby,Silver,1
10444,Vadim Anatolyevich Devyatovsky,M,Belarus,Athletics,Silver,1
10445,Vadim Anatolyevich Khamuttskikh,M,Russia,Volleyball,Silver,1
10446,Vadim Gennadyevich Makhnyov,M,Belarus,Canoeing,Silver,1
10447,Vadim Nikolayevich Streltsov,M,Belarus,Weightlifting,Silver,1
10448,Vadim Vladimirovich Gulyayev,M,Soviet Union,Water Polo,Silver,1
10449,Vadims Vasievskis,M,Latvia,Athletics,Silver,1
10450,Valdemar Jensen Bggild,M,Denmark,Gymnastics,Silver,1
10451,Valdis Muinieks,M,Soviet Union,Basketball,Silver,3
10452,Valent Sinkovi,M,Croatia,Rowing,Silver,1
10453,Valentin Demyanenko,M,Azerbaijan,Canoeing,Silver,1
10454,Valentin Dochev Getsov,M,Bulgaria,Wrestling,Silver,1
10455,Valentin Grigoryevich Olenik,M,Soviet Union,Wrestling,Silver,1
10456,Valentin Ivanovich Muratov,M,Soviet Union,Gymnastics,Silver,1
10457,Valentin Khristov,M,Bulgaria,Weightlifting,Silver,1
10458,Valentin Mikhaylovich Kornev,M,Soviet Union,Shooting,Silver,1
10459,Valentin Porte,M,France,Handball,Silver,1
10460,Valentin Robu,M,Romania,Rowing,Silver,2
10461,Valentin Verga,M,Netherlands,Hockey,Silver,1
10462,Valentina Aleksandrovna Prudskova,F,Soviet Union,Fencing,Silver,1
10463,Valentina Aleksandrovna Zhulina (Yermakova-),F,Soviet Union,Rowing,Silver,1
10464,Valentina Alekseyevna Kamenyok-Vinogradova,F,Soviet Union,Volleyball,Silver,1
10465,Valentina Kevliyan,F,Bulgaria,Rhythmic Gymnastics,Silver,1
10466,Valentina Mikhaylovna Yegorova (Vasilyeva-),F,Russia,Athletics,Silver,1
10467,Valentina Sergeyevna Stenina (Miloslavova-),F,Soviet Union,Speed Skating,Silver,2
10468,Valentina Turisini,F,Italy,Shooting,Silver,1
10469,Valentina Vadimovna Popova,F,Russia,Weightlifting,Silver,1
10470,Valentina Vasilyevna Sidorova (Burochkina-),F,Soviet Union,Fencing,Silver,1
10471,Valentina Vitalyevna Ogiyenko,F,Unified Team,Volleyball,Silver,1
10472,Valentino Gallo,M,Italy,Water Polo,Silver,1
10473,Valentyn Hryhorovych Mankin,M,Soviet Union,Sailing,Silver,1
10474,Valentyna Hryhorivna Myshak (-Voloshchuk),F,Soviet Union,Volleyball,Silver,1
10475,Valentyna Ivanivna Kovpan,F,Soviet Union,Archery,Silver,1
10476,Valentyna Ksenofontivna Rastvorova (-Hrishyna),F,Soviet Union,Fencing,Silver,2
10477,"Valeria ""Valy"" Ionescu (-Constantin)",F,Romania,Athletics,Silver,1
10478,Valeria Bufanu-tefnescu,F,Romania,Athletics,Silver,1
10479,Valeria Claudia Splty,F,Switzerland,Curling,Silver,1
10480,Valerie Ann Brisco-Hooks,F,United States,Athletics,Silver,1
10481,Valerie Kasanita Adams-Vili (-Price),F,New Zealand,Athletics,Silver,1
10482,Valerie S. Fleming,F,United States-1,Bobsleigh,Silver,1
10483,Valerie Viehoff,F,Germany,Rowing,Silver,1
10484,Valerio Vermiglio,M,Italy,Volleyball,Silver,1
10485,Valerios Leonidis,M,Greece,Weightlifting,Silver,1
10486,Valeriu Bularc,M,Romania,Wrestling,Silver,1
10487,Valeriy Oleksandrovych Andriitsev,M,Ukraine,Wrestling,Silver,1
10488,Valeriy Pylypovych Borzov,M,Soviet Union,Athletics,Silver,1
10489,Valeriy Valeriyovych Pereshkura,M,Ukraine,Gymnastics,Silver,1
10490,Valeriy Vasylovych Dvoinikov,M,Soviet Union,Judo,Silver,1
10491,Valeriy Volodymyrovych Honcharov,M,Ukraine,Gymnastics,Silver,1
10492,Valeriya Sergeyevna Zholobova-Koblova,F,Russia,Wrestling,Silver,1
10493,Valery Alekseyevich Dolinin,M,Soviet Union,Rowing,Silver,1
10494,Valery Alekseyevich Medvedtsev,M,Soviet Union,Biathlon,Silver,2
10495,Valery Alekseyevich Medvedtsev,M,Unified Team,Biathlon,Silver,1
10496,Valery Alekseyevich Muratov,M,Soviet Union,Speed Skating,Silver,1
10497,Valery Anatolyevich Losev,M,Soviet Union,Volleyball,Silver,1
10498,Valery Borisovich Kharlamov,M,Soviet Union,Ice Hockey,Silver,1
10499,Valery Ivanovich Vasilyev,M,Soviet Union,Ice Hockey,Silver,1
10500,Valery Leonidovich Goryushev,M,Russia,Volleyball,Silver,1
10501,Valery Leonidovich Ilyinykh,M,Soviet Union,Gymnastics,Silver,1
10502,Valery Mikhaylovich Zelepukin,M,Russia,Ice Hockey,Silver,1
10503,Valery Nikolayevich Brumel,M,Soviet Union,Athletics,Silver,1
10504,Valery Nikolayevich Karasyov,M,Soviet Union,Gymnastics,Silver,1
10505,Valery Panayotovich Kerdemelidi,M,Soviet Union,Gymnastics,Silver,1
10506,Valery Viktorovich Kamensky,M,Russia,Ice Hockey,Silver,1
10507,Valery Viktorovich Kiriyenko,M,Russia,Biathlon,Silver,1
10508,Valery Viktorovich Kiriyenko,M,Unified Team,Biathlon,Silver,1
10509,Valery Viktorovich Lyukin,M,Soviet Union,Gymnastics,Silver,2
10510,Valery Vladimirovich Bure,M,Russia,Ice Hockey,Silver,1
10511,Valery Vladimirovich Kleshnyov,M,Soviet Union,Rowing,Silver,1
10512,Valery Vladimirovich Zakharevich,M,Russia,Fencing,Silver,1
10513,Valrie Gisele Angele Barlois-Mevel-Leroux,F,France,Fencing,Silver,1
10514,Valrie Hould-Marchand,F,Canada,Synchronized Swimming,Silver,1
10515,Valrie Maltais,F,Canada,Short Track Speed Skating,Silver,1
10516,Valter Molea,M,Italy,Rowing,Silver,1
10517,Vanda Maria Hdrean,F,Romania,Gymnastics,Silver,1
10518,Vanessa de Sousa Fernandes,F,Portugal,Triathlon,Silver,1
10519,Vanina Paula Oneto,F,Argentina,Hockey,Silver,1
10520,Vanja (Franjo-) Udovii,M,Serbia and Montenegro,Water Polo,Silver,1
10521,Vanya Atanasova Gesheva (-Tsvetkova),F,Bulgaria,Canoeing,Silver,2
10522,Vanya Dermendzhieva,F,Bulgaria,Basketball,Silver,1
10523,Vardan Militosyan,M,Soviet Union,Weightlifting,Silver,1
10524,Varlam Lip'art'eliani,M,Georgia,Judo,Silver,1
10525,Vasile Dba,M,Romania,Canoeing,Silver,1
10526,Vasile Dorel Nstase,M,Romania,Rowing,Silver,1
10527,Vasile Groap,M,Romania,Weightlifting,Silver,1
10528,Vasile Ionel Mstcan,M,Romania,Rowing,Silver,1
10529,Vasile J. Ti,M,Romania,Boxing,Silver,1
10530,Vasile Tomoiag,M,Romania,Rowing,Silver,2
10531,Vasilij bogar,M,Slovenia,Sailing,Silver,2
10532,Vasilios Polymeros,M,Greece,Rowing,Silver,1
10533,Vasilios Psakhos,M,Omas Helliniki P. S.,Tug-Of-War,Silver,1
10534,Vasily Alekseyevich Levit,M,Kazakhstan,Boxing,Silver,1
10535,Vasily Alekseyevich Pervukhin,M,Soviet Union,Ice Hockey,Silver,1
10536,Vasily Fyodorovich Borisov,M,Soviet Union,Shooting,Silver,1
10537,Vasily Fyodorovich Yakusha,M,Soviet Union,Rowing,Silver,1
10538,Vasily Ivanov,M,Unified Team,Swimming,Silver,1
10539,Vasily Pavlovich Rochev,M,Soviet Union,Cross Country Skiing,Silver,1
10540,Vasily Pavlovich Tikhonov,M,Soviet Union,Rowing,Silver,1
10541,Vaslijs Stepanovs,M,Soviet Union,Weightlifting,Silver,1
10542,Vasyl Albertovych Arkhypenko,M,Soviet Union,Athletics,Silver,1
10543,Vasyl Petrovych Fedoryshyn,M,Ukraine,Wrestling,Silver,1
10544,Vasyl Petrovych Yurchenko,M,Soviet Union,Canoeing,Silver,1
10545,Vasyl Vasylovych Stankovych,M,Soviet Union,Fencing,Silver,2
10546,Vavinec Hradlek,M,Czech Republic,Canoeing,Silver,1
10547,"Vclav Chalupa, Jr.",M,Czechoslovakia,Rowing,Silver,1
10548,Vclav Havel,M,Czechoslovakia,Canoeing,Silver,1
10549,Vclav Machek,M,Czechoslovakia,Cycling,Silver,1
10550,Vclav Nedomansk,M,Czechoslovakia,Ice Hockey,Silver,1
10551,"Vclav Penika, Sr.",M,Czechoslovakia,Weightlifting,Silver,2
10552,Vclav Rozik,M,Czechoslovakia,Ice Hockey,Silver,1
10553,Vclav Vesel,M,Czechoslovakia,Gymnastics,Silver,1
10554,Vclav mdl,M,Czechoslovakia,Volleyball,Silver,1
10555,Vctor Claver Arocas,M,Spain,Basketball,Silver,1
10556,Vctor Manuel Sojo Jimnez,M,Spain,Hockey,Silver,1
10557,Vctor Peralta,M,Argentina,Boxing,Silver,1
10558,Vctor Pujol Sala,M,Spain,Hockey,Silver,1
10559,Vctor Sada Remisa,M,Spain,Basketball,Silver,1
10560,Vegard Ulvang,M,Norway,Cross Country Skiing,Silver,2
10561,Vehbi Akda,M,Turkey,Wrestling,Silver,1
10562,Veikko Aarne Aleks Huhtanen,M,Finland,Gymnastics,Silver,1
10563,Veikko Johannes Hakulinen,M,Finland,Cross Country Skiing,Silver,3
10564,Veli-Matti Olavi Lindstrm,M,Finland,Ski Jumping,Silver,1
10565,Velichko Khristov Velichkov,M,Bulgaria,Shooting,Silver,1
10566,Velimir Perasovi,M,Croatia,Basketball,Silver,1
10567,Veljko Bakaun,M,Yugoslavia,Water Polo,Silver,1
10568,Velma Clancy Dunn (-Ploessel),F,United States,Diving,Silver,1
10569,Vencelas Dabaya Tientcheu,M,France,Weightlifting,Silver,1
10570,Veniamin Igorevich Tayanovich,M,Unified Team,Swimming,Silver,1
10571,Veniamin Vasilyevich Soldatenko,M,Soviet Union,Athletics,Silver,1
10572,Veniamin Yevgenyevich But,M,Soviet Union,Rowing,Silver,1
10573,Ventzislav Simeonov,M,Italy,Volleyball,Silver,1
10574,Venus Ebony Starr Williams,F,United States-1,Tennis,Silver,1
10575,Vera Ivanovna Krasnova,F,Soviet Union,Speed Skating,Silver,1
10576,Vera Sergeyevna Ilyina,F,Russia,Diving,Silver,1
10577,Vera Vasilyevna Anisimova (Mikheyeva-),F,Soviet Union,Athletics,Silver,1
10578,Vera Yakovlevna Komisova (Nikitina-),F,Soviet Union,Athletics,Silver,1
10579,"Verena ""Vreni"" Schneider",F,Switzerland,Alpine Skiing,Silver,1
10580,Verne Hobson Booth,M,United States,Athletics,Silver,1
10581,Veronica Angella Campbell-Brown,F,Jamaica,Athletics,Silver,3
10582,Veronica Brenner,F,Canada,Freestyle Skiing,Silver,1
10583,Veronica Cogeanu-Cochela,F,Romania,Rowing,Silver,3
10584,Veronica Necula,F,Romania,Rowing,Silver,2
10585,Veronika Vtkov,F,Czech Republic,Biathlon,Silver,1
10586,Vesela Nikolaeva Lecheva (-Veleva),F,Bulgaria,Shooting,Silver,2
10587,Vesna Bajkua,F,Yugoslavia,Basketball,Silver,1
10588,Vesna Miloevi (-Petrovi),F,Yugoslavia,Handball,Silver,1
10589,Vesna Radovi,F,Yugoslavia,Handball,Silver,1
10590,Vetle Vinje,M,Norway,Rowing,Silver,1
10591,Vibeke Johnsen,F,Norway,Handball,Silver,1
10592,Vicente Lenlson de Lima,M,Brazil,Athletics,Silver,1
10593,Vicky Sunohara,F,Canada,Ice Hockey,Silver,1
10594,Victor Antoine Jules Cadet,M,Tritons Lillois-2,Swimming,Silver,1
10595,Victor Auguste Godinet,M,Favorite-1,Sailing,Silver,2
10596,Victor Charles Gustave Boin,M,Belgium,Fencing,Silver,1
10597,Victor Charles Gustave Boin,M,Belgium,Water Polo,Silver,1
10598,Victor Chinedu Anichebe,M,Nigeria,Football,Silver,1
10599,Victor Davis,M,Canada,Swimming,Silver,3
10600,Victor De Behr,M,Brussels Swimming and Water Polo Club,Water Polo,Silver,1
10601,Victor Emanuel Wetterstrm,M,Sweden,Curling,Silver,1
10602,Victor Fernand Hochepied,M,Tritons Lillois-2,Swimming,Silver,1
10603,Victor Iosifovich Reneischi,M,Moldova,Canoeing,Silver,1
10604,Victor Jean Marie Sonnemans,M,Brussels Swimming and Water Polo Club,Water Polo,Silver,1
10605,"Victor John ""V. J."" Peter",M,India,Hockey,Silver,1
10606,"Victor Lee ""Vic"" Auer",M,United States,Shooting,Silver,1
10607,Victor Louis Fierens,M,Belgium,Archery,Silver,1
10608,Victor Nsofor Obinna,M,Nigeria,Football,Silver,1
10609,"Victor Steven ""Vic"" Wunderle",M,United States,Archery,Silver,1
10610,Victor Thibault,M,France,Archery,Silver,2
10611,"Victoria ""Vicky"" Galindo",F,United States,Softball,Silver,1
10612,"Victoria ""Vicky"" Vilagos (-Staton)",F,Canada,Synchronized Swimming,Silver,1
10613,"Victoria Jane ""Vicky"" Latta",F,New Zealand,Equestrianism,Silver,1
10614,Victoria Lepdatu,F,Romania,Rowing,Silver,1
10615,"Victoria Louise ""Vicki"" Pendleton (-Gardner)",F,Great Britain,Cycling,Silver,1
10616,Victoria Thornley,F,Great Britain,Rowing,Silver,1
10617,Vicyohandri Odeln Sanam,M,Cuba,Baseball,Silver,1
10618,Viera Podhnyiov (-Jakabov),F,Czechoslovakia,Hockey,Silver,1
10619,Vigor Bovolenta,M,Italy,Volleyball,Silver,1
10620,Vijay Kumar,M,India,Shooting,Silver,1
