,Name,Sex,Team,Sport,Medal,Medal_Count
5494,Klara Ivanovna Guseva-Nesterova,F,Soviet Union,Speed Skating,Gold,1
5495,Klas Ivar Vilhelm Lestander,M,Sweden,Biathlon,Gold,1
5496,Klas Johan Gustaf Srner,M,Sweden,Gymnastics,Gold,1
5497,Klas Julius Lundstrm,M,Sweden,Athletics,Gold,1
5498,Klaus Bittner,M,Germany,Rowing,Gold,1
5499,Klaus Dibiasi,M,Italy,Diving,Gold,3
5500,Klaus Gruner,M,East Germany,Handball,Gold,1
5501,Klaus Krppelien,M,East Germany,Rowing,Gold,1
5502,Klaus Kste,M,East Germany,Gymnastics,Gold,1
5503,Klaus Michler,M,Germany,Hockey,Gold,1
5504,Klaus Reichert,M,West Germany,Fencing,Gold,1
5505,Klaus Riekemann,M,Germany,Rowing,Gold,1
5506,Klaus Wolfermann,M,West Germany,Athletics,Gold,1
5507,Klaus Zerta,M,Germany,Rowing,Gold,1
5508,Klaus-Dieter Ludwig,M,East Germany,Rowing,Gold,1
5509,Klaus-Dieter Neubert,M,East Germany,Rowing,Gold,1
5510,Klaus-Jrgen Grnke,M,East Germany,Cycling,Gold,1
5511,Klaus-Michael Bonsack,M,East Germany-1,Luge,Gold,1
5512,Klavdiya Sergeyevna Boyarskikh,F,Soviet Union,Cross Country Skiing,Gold,3
5513,Klay Alexander Thompson,M,United States,Basketball,Gold,1
5514,"Klementina ""Tina"" Maze",F,Slovenia,Alpine Skiing,Gold,2
5515,Klete D. Keller,M,United States,Swimming,Gold,2
5516,Klmn Hazai (Henszelmann),M,Hungary,Water Polo,Gold,1
5517,Klmn Ihsz,M,Hungary,Football,Gold,1
5518,Klmn Markovits de Spizza et Kisterpest,M,Hungary,Water Polo,Gold,2
5519,Knud Frederik Rasmus Vermehren,M,Denmark,Gymnastics,Gold,1
5520,Knud Leonard Knudsen,M,Norway,Gymnastics,Gold,1
5521,Knut Birger Srvik,M,Sweden,Gymnastics,Gold,1
5522,Knut Emanuel Torell,M,Sweden,Gymnastics,Gold,1
5523,Knut Erik Alexander Nordahl,M,Sweden,Football,Gold,1
5524,Knut Henry Eriksson,M,Sweden,Athletics,Gold,1
5525,Knut Hilding Fridell,M,Sweden,Wrestling,Gold,1
5526,Knut Holmann,M,Norway,Canoeing,Gold,3
5527,Knut Johannesen,M,Norway,Speed Skating,Gold,2
5528,Knut Knudsen,M,Norway,Cycling,Gold,1
5529,Kobe Bean Bryant,M,United States,Basketball,Gold,2
5530,Koen Verweij,M,Netherlands,Speed Skating,Gold,1
5531,Kohei Uchimura,M,Japan,Gymnastics,Gold,3
5532,Koji Alexander Murofushi,M,Japan,Athletics,Gold,1
5533,Koji Gushiken,M,Japan,Gymnastics,Gold,2
5534,Koji Yamamuro,M,Japan,Gymnastics,Gold,1
5535,Kong Linghui,M,China,Table Tennis,Gold,1
5536,Kong Linghui,M,China-2,Table Tennis,Gold,1
5537,Konrad Frey,M,Germany,Gymnastics,Gold,3
5538,"Konrad Jonasson ""Konnie"" Johannesson",M,Canada,Ice Hockey,Gold,1
5539,Konrad Kuno Cay Freiherr von Wangenheim,M,Germany,Equestrianism,Gold,1
5540,Konrad Stheli,M,Switzerland,Shooting,Gold,4
5541,Konrad Wasielewski,M,Poland,Rowing,Gold,1
5542,Konrad Weise,M,East Germany,Football,Gold,1
5543,Konrad Wirnhier,M,West Germany,Shooting,Gold,1
5544,Konstantin Borisovich Loktev,M,Soviet Union,Ice Hockey,Gold,1
5545,Konstantin Grigoryevich Sharovarov,M,Soviet Union,Handball,Gold,1
5546,Konstantin Grigoryevich Vyrupayev,M,Soviet Union,Wrestling,Gold,1
5547,Konstantin Leonidovich Lukashik,M,Unified Team,Shooting,Gold,1
5548,"Konstantinos ""Kostas"" Dimitriadis",M,Greece,Art Competitions,Gold,1
5549,"Konstantinos ""Kostas"" Kenteris",M,Greece,Athletics,Gold,1
5550,"Konstantinos ""Kostas"" Tsiklitiras",M,Greece,Athletics,Gold,1
5551,Konstantinos Kefalas,M,"Large boat, Central Naval Prep School ""Poros""-1",Rowing,Gold,1
5552,Konstantinos Skarlatos,M,Greece,Shooting,Gold,1
5553,Konstantinos von Schleswig-Holstein-Sonderburg-Glcksburg,M,Nirefs,Sailing,Gold,1
5554,"Kornelia Ender (-Matthes, -Grummt)",F,East Germany,Swimming,Gold,4
5555,Kosei Inoue,M,Japan,Judo,Gold,1
5556,Kosuke Hagino,M,Japan,Swimming,Gold,1
5557,Kosuke Kitajima,M,Japan,Swimming,Gold,4
5558,Kraft Schepke,M,Germany,Rowing,Gold,1
5559,Kreimir osi,M,Yugoslavia,Basketball,Gold,1
5560,Kristen Elizabeth Babb-Sprague,F,United States,Synchronized Swimming,Gold,1
5561,Kristen Joy Thorsness,F,United States,Rowing,Gold,1
5562,Kristen Skjeldal,M,Norway,Cross Country Skiing,Gold,2
5563,Kristian (-Christian) Johan stervold (Austevold-),M,Atlanta,Sailing,Gold,1
5564,Kristian Adolf Fjerdingen,M,Norway,Gymnastics,Gold,1
5565,Kristian Vilhelm Lange,M,Denmark,Gymnastics,Gold,1
5566,Kristin Ann Armstrong (-Savola),F,United States,Cycling,Gold,3
5567,Kristin Bekkevold,F,Norway,Football,Gold,1
5568,Kristin Otto,F,East Germany,Swimming,Gold,6
5569,Kristin Strmer Steira,F,Norway,Cross Country Skiing,Gold,1
5570,Kristina Brring-Sprehe,F,Germany,Equestrianism,Gold,1
5571,Kristina Mundt (-Richter),F,East Germany,Rowing,Gold,1
5572,Kristina Mundt (-Richter),F,Germany,Rowing,Gold,1
5573,Kristina Vogel,F,Germany,Cycling,Gold,2
5574,Kristina migun-Vhi,F,Estonia,Cross Country Skiing,Gold,2
5575,Kristine Andersen,F,Denmark,Handball,Gold,1
5576,Kristine Lee Norelius,F,United States,Rowing,Gold,1
5577,Kristine Lora Quance (-Julian),F,United States,Swimming,Gold,1
5578,Kristine Lunde-Borgersen,F,Norway,Handball,Gold,2
5579,Kristine Marie Lilly (-Heavey),F,United States,Football,Gold,2
5580,Kristine Roug,F,Denmark,Sailing,Gold,1
5581,"Kristine Tsuya ""Kristi"" Yamaguchi (-Hedican)",F,United States,Figure Skating,Gold,1
5582,Kristjan Palusalu,M,Estonia,Wrestling,Gold,2
5583,"Kristmundur N. ""Chris"" Fridfinnson",M,Canada,Ice Hockey,Gold,1
5584,Kristof Wilke,M,Germany,Rowing,Gold,1
5585,Kristoffer Olsen,M,Irene,Sailing,Gold,1
5586,Krisztin Berki,M,Hungary,Gymnastics,Gold,1
5587,Krisztin Pars,M,Hungary,Athletics,Gold,1
5588,Krisztina Egerszegi,F,Hungary,Swimming,Gold,5
5589,Krisztina Fazekas Zur,F,Hungary,Canoeing,Gold,2
5590,Krng Erik Gunnar Eriksson,M,Sweden,Cross Country Skiing,Gold,1
5591,Kroly Fatr,M,Hungary,Football,Gold,1
5592,Kroly Krpti (Kellner-),M,Hungary,Wrestling,Gold,1
5593,Kroly Palotai (Priskin),M,Hungary,Football,Gold,1
5594,Kroly Szittya (Schfer),M,Hungary,Water Polo,Gold,1
5595,Kroly Takcs,M,Hungary,Shooting,Gold,2
5596,Kroly Varga,M,Hungary,Shooting,Gold,1
5597,Kseniya Andreyevna Stolbova,F,Russia,Figure Skating,Gold,1
5598,Kseniya Pavlovna Dudkina,F,Russia,Rhythmic Gymnastics,Gold,1
5599,Kthe Sohnemann (-Schmidt),F,Germany,Gymnastics,Gold,1
5600,Ku Bon-Chan,M,South Korea,Archery,Gold,2
5601,Kulbir Singh Bhaura,M,Great Britain,Hockey,Gold,1
5602,Kunwar Digvijay Singh,M,India,Hockey,Gold,2
5603,Kurt Arne Pettersn,M,Sweden,Wrestling,Gold,1
5604,Kurt Brugger,M,Italy-1,Luge,Gold,1
5605,Kurt David Grote,M,United States,Swimming,Gold,1
5606,Kurt Dossin,M,Germany,Handball,Gold,1
5607,Kurt Harold Ainsworth,M,United States,Baseball,Gold,1
5608,Kurt Hasse,M,Germany,Equestrianism,Gold,2
5609,Kurt Helbig,M,Germany,Weightlifting,Gold,1
5610,Kurt Helmudt,M,Denmark,Rowing,Gold,1
5611,Kurt Jarasinski,M,Germany,Equestrianism,Gold,1
5612,Kurt Kuschela,M,Germany,Canoeing,Gold,1
5613,Kurt Leucht,M,Germany,Wrestling,Gold,1
5614,Kurt Meier,M,Switzerland-1,Bobsleigh,Gold,1
5615,Kurt Moeschter,M,Germany,Rowing,Gold,1
5616,Kurt Oppelt,M,Austria-1,Figure Skating,Gold,1
5617,Kurt Oskar Wires (Virtanen-),M,Finland,Canoeing,Gold,2
5618,Kurt Steven Angle,M,United States,Wrestling,Gold,1
5619,Kustaa Kustaanpoika Pihlajamki,M,Finland,Wrestling,Gold,2
5620,Kuzuo Kitamura,M,Japan,Swimming,Gold,1
5621,Kye Sun-Hui,F,North Korea,Judo,Gold,1
5622,Kyla Briana Ross,F,United States,Gymnastics,Gold,1
5623,Kyle Chalmers,M,Australia,Swimming,Gold,1
5624,Kyle Clemons,M,United States,Athletics,Gold,1
5625,Kyle Frederick Snyder,M,United States,Wrestling,Gold,1
5626,Kyle Hamilton,M,Canada,Rowing,Gold,1
5627,Kyle Keith Shewfelt,M,Canada,Gymnastics,Gold,1
5628,Kyle Lowry,M,United States,Basketball,Gold,1
5629,Kylie Jayne Palmer,F,Australia,Swimming,Gold,1
5630,Kyoko Iwasaki,F,Japan,Swimming,Gold,1
5631,Kyrie Andrew Irving,M,United States,Basketball,Gold,1
5632,Kysti Eemil Lehtonen,M,Finland,Wrestling,Gold,1
5633,LaMont Smith,M,United States,Athletics,Gold,1
5634,LaShawn Merritt,M,United States,Athletics,Gold,3
5635,LaTasha Lavon Colander-Richardson (-Clark),F,United States,Athletics,Gold,1
5636,Ladislav Vcha,M,Czechoslovakia,Gymnastics,Gold,1
5637,Ladislav Vzek,M,Czechoslovakia,Football,Gold,1
5638,Ladislav kantr,M,Slovakia,Canoeing,Gold,1
5639,Lajos Csords,M,Hungary,Football,Gold,1
5640,Lajos Dunai (Drestyk-),M,Hungary,Football,Gold,1
5641,Lajos Keresztes,M,Hungary,Wrestling,Gold,1
5642,Lajos Kocsis,M,Hungary,Football,Gold,1
5643,Lajos Szcs,M,Hungary,Football,Gold,1
5644,Lajos Werkner,M,Hungary,Fencing,Gold,2
5645,Lal Shah S. Bokhari,M,India,Hockey,Gold,1
5646,Lala Abdul Rashid,M,Pakistan,Hockey,Gold,1
5647,Lamberto Dalla Costa,M,Italy-1,Bobsleigh,Gold,1
5648,"Lambertus ""Bep"" van Klaveren (Steenhorst-)",M,Netherlands,Boxing,Gold,1
5649,Lance Melvin Larson,M,United States,Swimming,Gold,1
5650,Lang Ping,F,China,Volleyball,Gold,1
5651,Lanny Robert Bassham,M,United States,Shooting,Gold,1
5652,Lao Lishi,F,China,Diving,Gold,1
5653,Lara Shiree Davenport,F,Australia,Swimming,Gold,1
5654,Larisa Aleksandrova-Popova,F,Soviet Union,Rowing,Gold,1
5655,Larisa Leonidovna Petrik (-Klimenko),F,Soviet Union,Gymnastics,Gold,2
5656,Larisa Mikhaylovna Savkina,F,Soviet Union,Handball,Gold,1
5657,Larisa Nikolayevna Kurkina,F,Russia,Cross Country Skiing,Gold,1
5658,Larisa Yevgenyevna Lazutina (Ptitsyna-),F,Russia,Cross Country Skiing,Gold,4
5659,Larisa Yevgenyevna Lazutina (Ptitsyna-),F,Unified Team,Cross Country Skiing,Gold,1
5660,"Larissa Dmitriyevna ""Lara"" Ilchenko",F,Russia,Swimming,Gold,1
5661,Larry Joe Bird,M,United States,Basketball,Gold,1
5662,Lars Andreas Dackell,M,Sweden,Ice Hockey,Gold,1
5663,Lars Arne Frlander,M,Sweden,Swimming,Gold,1
5664,Lars Bystl,M,Norway,Ski Jumping,Gold,1
5665,Lars Daniel Norling,M,Sweden,Equestrianism,Gold,1
5666,Lars Daniel Norling,M,Sweden,Gymnastics,Gold,2
5667,Lars Einar Vilhelm Thrn,M,Rush V,Sailing,Gold,1
5668,Lars Fredrik Nelson,M,Sweden,Cross Country Skiing,Gold,1
5669,Lars Gran Ivar Hall,M,Sweden,Modern Pentathlon,Gold,2
5670,Lars Henrik Sedin,M,Sweden,Ice Hockey,Gold,1
5671,Lars Jrgen Madsen,M,Denmark,Shooting,Gold,2
5672,Lars Magnus Svensson,M,Sweden,Ice Hockey,Gold,1
5673,Lars Magnus Vgberg,M,Norway,Curling,Gold,1
5674,Lars Nieberg,M,Germany,Equestrianism,Gold,2
5675,Lars Peter Riedel,M,Germany,Athletics,Gold,1
5676,Lars Petrus Ragnar Kastenman (Eriksson-),M,Sweden,Equestrianism,Gold,1
5677,Lars Sigurd Bjorkstrom,M,Brazil,Sailing,Gold,1
5678,Lary Alan Schulhof,M,United States,Swimming,Gold,1
5679,Larysa Oleksandrivna Karlova,F,Soviet Union,Handball,Gold,2
5680,Larysa Semenivna Latynina (Diriy-),F,Soviet Union,Gymnastics,Gold,9
5681,Lasha Shavdatuashvili,M,Georgia,Judo,Gold,1
5682,Lasha Talakhadze,M,Georgia,Weightlifting,Gold,1
5683,Lasse Artturi Virn,M,Finland,Athletics,Gold,4
5684,Lasse Jemon Svan Hansen,M,Denmark,Handball,Gold,1
5685,Lasse Kjus (Kristoffersen-),M,Norway,Alpine Skiing,Gold,1
5686,Lasse Norman Hansen,M,Denmark,Cycling,Gold,1
5687,Latif-ur Rehman,M,India,Hockey,Gold,1
5688,Launceston Elliot,M,Great Britain,Weightlifting,Gold,1
5689,Launi Kay Meili (-Geddes),F,United States,Shooting,Gold,1
5690,Laura Ann Wilkinson (-Hulseman),F,United States,Diving,Gold,1
5691,Laura Asadauskait-Zadneprovskien,F,Lithuania,Modern Pentathlon,Gold,1
5692,Laura Bechtolsheimer (-Tomlinson),F,Great Britain,Equestrianism,Gold,1
5693,Laura Cutina,F,Romania,Gymnastics,Gold,1
5694,Laura Emma Unsworth,F,Great Britain,Hockey,Gold,1
5695,"Laura Eveline ""Laurien"" Willemse (-Gales)",F,Netherlands,Hockey,Gold,1
5696,Laura Gabriela Crlescu-Badea,F,Romania,Fencing,Gold,1
5697,Laura Kay Berg,F,United States,Softball,Gold,3
5698,Laura Kraut (Kent-),F,United States,Equestrianism,Gold,1
5699,Laura Ludwig,F,Germany-1,Beach Volleyball,Gold,1
5700,Laura Michele Fortino,F,Canada,Ice Hockey,Gold,1
5701,Laura Rebecca Trott (-Kenny),F,Great Britain,Cycling,Gold,4
5702,Laura lodie Flessel-Colovic,F,France,Fencing,Gold,2
5703,Laure Manaudou,F,France,Swimming,Gold,1
5704,"Laureano ""Lauren"" Bisan Etame-Mayer",M,Cameroon,Football,Gold,1
5705,Lauren Ashley Wenger (-Trapani),F,United States,Water Polo,Gold,1
5706,Lauren Chantel Burns (-Muller),F,Australia,Taekwondo,Gold,1
5707,Lauren Nicole Cheney (-Holiday),F,United States,Football,Gold,2
5708,Lauren Perdue,F,United States,Swimming,Gold,1
5709,Lauren Schmetterling,F,United States,Rowing,Gold,1
5710,"Lauren Zoe ""Laurie"" Hernandez",F,United States,Gymnastics,Gold,1
5711,Laurence Jackson,M,Great Britain,Curling,Gold,1
5712,"Laurence James ""Larry"" Palmer",M,United States,Ice Hockey,Gold,1
5713,"Laurence Ralph ""Chick"" Stoddard",M,United States,Rowing,Gold,1
5714,Laurent Jacques Andr Gan,M,France,Cycling,Gold,1
5715,Laurent Porchier,M,France,Rowing,Gold,1
5716,Lauri Aleksanteri Lehtinen,M,Finland,Athletics,Gold,1
5717,Lauri Koskela,M,Finland,Wrestling,Gold,1
5718,Lauriane Rougeau,F,Canada,Ice Hockey,Gold,1
5719,Laurie Baker (-Mutch),F,United States,Ice Hockey,Gold,1
5720,Lauritz Christian Christiansen,M,Atlanta,Sailing,Gold,1
5721,Lauritz Schoof,M,Germany,Rowing,Gold,2
5722,Lauryn Chenet Williams,F,United States,Athletics,Gold,1
5723,Lautaro Germn Acosta,M,Argentina,Football,Gold,1
5724,Lavinia Agache (-Carney),F,Romania,Gymnastics,Gold,1
5725,Lavinia Corina Miloovici,F,Romania,Gymnastics,Gold,2
5726,"Lawrence ""Laurie"" Stevens",M,South Africa,Boxing,Gold,1
5727,"Lawrence ""Lawrie"" Fernandes",M,India,Hockey,Gold,1
5728,"Lawrence Adam ""Larry"" Nuesslein",M,United States,Shooting,Gold,2
5729,Lawrence Bruce Hayes,M,United States,Swimming,Gold,1
5730,"Lawrence Edgar ""Larry"" Low",M,Kathleen,Sailing,Gold,1
5731,"Lawrence Harvey ""Larry"" Brown",M,United States,Basketball,Gold,1
5732,Lawrence Henry Pentland,M,Winnipeg Shamrocks-1,Lacrosse,Gold,1
5733,"Lawrence J. ""Larry"" Cain",M,Canada,Canoeing,Gold,1
5734,"Lawrence Jeffery ""Larry"" Black",M,United States,Athletics,Gold,1
5735,"Lawrence Robert ""Laurie"" Morgan",M,Australia,Equestrianism,Gold,2
5736,Ldia Dmlky-Skovics,F,Hungary,Fencing,Gold,1
5737,Le Jingyi,F,China,Swimming,Gold,1
5738,LeBron Raymone James,M,United States,Basketball,Gold,2
5739,Lea E. Loveless (-Maurer),F,United States,Swimming,Gold,1
5740,Leah Marie O'Brien-Amico,F,United States,Softball,Gold,3
5741,Leah Smith,F,United States,Swimming,Gold,1
5742,Leamon King,M,United States,Athletics,Gold,1
5743,Leandro Faggin,M,Italy,Cycling,Gold,2
5744,Lech Koziejowski,M,Poland,Fencing,Gold,1
5745,Lech asko,M,Poland,Volleyball,Gold,1
5746,Lee Capes (-Nobbs),F,Australia,Hockey,Gold,1
5747,Lee Chang-Hwan,M,South Korea,Archery,Gold,1
5748,Lee Dae-Ho,M,South Korea,Baseball,Gold,1
5749,Lee Edward Evans,M,United States,Athletics,Gold,2
5750,Lee Eun-Cheol,M,South Korea,Shooting,Gold,1
5751,Lee Eun-Gyeong,F,South Korea,Archery,Gold,1
5752,Lee Everett Blair,M,United States,Art Competitions,Gold,1
5753,Lee Gi-Sun,F,South Korea,Handball,Gold,1
5754,Lee Gyeong-Geun,M,South Korea,Judo,Gold,1
5755,Lee Han-Seop,M,South Korea,Archery,Gold,1
5756,Lee Ho-Seok,M,South Korea,Short Track Speed Skating,Gold,1
5757,Lee Ho-Yeon,F,South Korea,Handball,Gold,1
5758,Lee Hyo-Jeong,F,South Korea-1,Badminton,Gold,1
5759,Lee Jeong-Su,M,South Korea,Short Track Speed Skating,Gold,2
5760,Lee Jin-Yeong,M,South Korea,Baseball,Gold,1
5761,Lee Jong-Uk,M,South Korea,Baseball,Gold,1
5762,Lee Jun-Ho,M,South Korea,Short Track Speed Skating,Gold,1
5763,Lee Lai Shan,F,Hong Kong,Sailing,Gold,1
5764,Lee Mi-Yeong,F,South Korea,Handball,Gold,1
5765,Lee Quincy Calhoun,M,United States,Athletics,Gold,2
5766,Lee Sang-Hwa,F,South Korea,Speed Skating,Gold,2
5767,Lee Seon-Hui,F,South Korea,Taekwondo,Gold,1
5768,Lee Seong-Jin,F,South Korea,Archery,Gold,2
5769,Lee Seung-Hun,M,South Korea,Speed Skating,Gold,1
5770,Lee Seung-Yeop,M,South Korea,Baseball,Gold,1
5771,Lee Seung-Yun,M,South Korea,Archery,Gold,1
5772,"Lee Stratford Barnes, Jr.",M,United States,Athletics,Gold,1
5773,Lee Taek-Geun,M,South Korea,Baseball,Gold,1
5774,Lee Won-Hui,M,South Korea,Judo,Gold,1
5775,Lee Yong-Dae,M,South Korea-1,Badminton,Gold,1
5776,Lee Yong-Gyu,M,South Korea,Baseball,Gold,1
5777,Legna Verdecia Rodrguez,F,Cuba,Judo,Gold,1
5778,Lei Sheng,M,China,Fencing,Gold,1
5779,Leif Gordon Wikstrm,M,Slaghoken II,Sailing,Gold,1
5780,Leif Gran Jensen,M,Norway,Weightlifting,Gold,1
5781,Leif Johan Rohlin,M,Sweden,Ice Hockey,Gold,1
5782,Leif Nils Oskar Hgstrm,M,Sweden,Fencing,Gold,1
5783,Leisel Marie Jones,F,Australia,Swimming,Gold,3
5784,"Lemuel Clarence ""Bud"" Houser",M,United States,Athletics,Gold,3
5785,Lena Goeling,F,Germany,Football,Gold,1
5786,Lena Schneborn,F,Germany,Modern Pentathlon,Gold,1
5787,Lene Rantala,F,Denmark,Handball,Gold,2
5788,Lennart Klas Valdemar Klingstrm,M,Sweden,Canoeing,Gold,1
5789,Lennart Thorvald Strmberg,M,Finland,Canoeing,Gold,1
5790,Lennox Claudius Lewis,M,Canada,Boxing,Gold,1
5791,Lenny Krayzelburg,M,United States,Swimming,Gold,4
5792,Leo Hillary Knowles Pinto,M,India,Hockey,Gold,1
5793,"Leo Joseph ""Budd"" Goodwin",M,New York Athletic Club #1-1,Swimming,Gold,1
5794,"Leo Joseph ""Budd"" Goodwin",M,New York Athletic Club-1,Water Polo,Gold,1
5795,Leo Joseph Sexton,M,United States,Athletics,Gold,1
5796,Leo Klein Gebbink,M,Netherlands,Hockey,Gold,1
5797,Leon De Lathouwer (-Hoogewijs),M,Belgium,Cycling,Gold,1
5798,Leon Rotman,M,Romania,Canoeing,Gold,2
5799,Leon tukelj,M,Yugoslavia,Gymnastics,Gold,3
5800,"Leonard ""Leo"" Randolph",M,United States,Boxing,Gold,1
5801,"Leonard ""Leon"" Spinks, Jr.",M,United States,Boxing,Gold,1
5802,Leonard Griswold Carpenter,M,United States,Rowing,Gold,1
5803,Leonard Jack Martin,M,Lalage,Sailing,Gold,1
5804,Leonardo Martn Gutirrez,M,Argentina,Basketball,Gold,1
5805,Leone Nakarawa,M,Fiji,Rugby Sevens,Gold,1
5806,Leonhard Stock,M,Austria,Alpine Skiing,Gold,1
5807,Leonid Arkadyevich Taranenko,M,Soviet Union,Weightlifting,Gold,1
5808,Leonid Grigoryevich Geyshtor,M,Soviet Union,Canoeing,Gold,1
5809,Leonid Ivanovich Volkov,M,Soviet Union,Ice Hockey,Gold,1
5810,Leonid Ivanovych Zhabotynskiy,M,Soviet Union,Weightlifting,Gold,2
5811,Leonid Mikhaylovich Osipov,M,Soviet Union,Water Polo,Gold,1
5812,Leonid Vasilyevich Spirin,M,Soviet Union,Athletics,Gold,1
5813,"Leonidas ""Leon"" Pyrgos",M,Greece,Fencing,Gold,1
5814,Leonie Rebekka Maier,F,Germany,Football,Gold,1
5815,"Leonora Josephine ""Leonie"" Taylor",F,Cincinnati Archers,Archery,Gold,1
5816,"Leontine Martha Henrica Petronella ""Leontien"" Zijlaard-van Moorsel",F,Netherlands,Cycling,Gold,4
5817,Leri Khabelovi,M,Unified Team,Wrestling,Gold,1
5818,"Leroy Braxton ""Roy"" Cochran",M,United States,Athletics,Gold,2
5819,Leroy Russell Burrell,M,United States,Athletics,Gold,1
5820,Lesaw mikiewicz,M,Poland,Football,Gold,1
5821,Lesley Allison Thompson-Willie,F,Canada,Rowing,Gold,1
5822,"Lesley Leigh Bush (-Hickcox, -Makepeace)",F,United States,Diving,Gold,1
5823,"Leslie ""Les"" Boardman",M,Australasia,Swimming,Gold,1
5824,"Leslie Alphonso ""Les"" Laing",M,Jamaica,Athletics,Gold,1
5825,Leslie Charles Hammond,M,India,Hockey,Gold,2
5826,Leslie Francis Law,M,Great Britain,Equestrianism,Gold,1
5827,"Leslie Frank ""Dick"" Southwood",M,Great Britain,Rowing,Gold,1
5828,Leslie Graham Wormald,M,Leander Club-1,Rowing,Gold,1
5829,"Leslie James ""Les"" O'Connell",M,New Zealand,Rowing,Gold,1
5830,Leslie Michele Burr-Howard (-Leneghan-),F,United States,Equestrianism,Gold,1
5831,Leslie Walter Claudius,M,India,Hockey,Gold,3
5832,"Lester Everett ""Les"" Lane",M,United States,Basketball,Gold,1
5833,Leszek Robert Blanik,M,Poland,Gymnastics,Gold,1
5834,Leuris Pupo Requejo,M,Cuba,Shooting,Gold,1
5835,Lev Gennadiyevich Voronin,M,Russia,Handball,Gold,1
5836,Lev Ivanovich Yashin,M,Soviet Union,Football,Gold,1
5837,Levan Tediashvili,M,Soviet Union,Wrestling,Gold,2
5838,Levon Julfalakyan,M,Soviet Union,Wrestling,Gold,1
5839,Lewis Clive,M,Great Britain,Rowing,Gold,1
5840,Lewis Leon Meredith,M,Great Britain,Cycling,Gold,1
5841,"Lewis William ""Lew"" Beck, Jr.",M,United States,Basketball,Gold,1
5842,Lhakpa Sherpa,M,India,Alpinism,Gold,1
5843,Li Duihong,F,China,Shooting,Gold,1
5844,Li Hak-Son,M,North Korea,Wrestling,Gold,1
5845,Li Ho-Jun,M,North Korea,Shooting,Gold,1
5846,Li Jianrou,F,China,Short Track Speed Skating,Gold,1
5847,Li Ju,F,China-1,Table Tennis,Gold,1
5848,Li Na,F,China,Diving,Gold,1
5849,Li Na,F,China,Fencing,Gold,1
5850,Li Ning,M,China,Gymnastics,Gold,3
5851,Li Shan,F,China,Volleyball,Gold,1
5852,Li Shanshan,F,China,Gymnastics,Gold,1
5853,Li Ting,F,China,Diving,Gold,1
5854,Li Ting,F,China-1,Tennis,Gold,1
5855,Li Xiaopeng,M,China,Gymnastics,Gold,4
5856,Li Xiaoshuang,M,China,Gymnastics,Gold,2
5857,Li Xiaoxia,F,China,Table Tennis,Gold,3
5858,Li Xuerui,F,China,Badminton,Gold,1
5859,Li Xueying,F,China,Weightlifting,Gold,1
5860,Li Yanjun,F,China,Volleyball,Gold,1
5861,Li Yuwei,M,China,Shooting,Gold,1
5862,Lia Manoliu (-Raica),F,Romania,Athletics,Gold,1
5863,Liam Andrew De Young,M,Australia,Hockey,Gold,1
5864,Liam Nicholas Heath,M,Great Britain,Canoeing,Gold,1
5865,Liane Marianne Tooth,F,Australia,Hockey,Gold,2
5866,Liane Weigelt-Buhr,F,East Germany,Rowing,Gold,2
5867,Liang Yan,F,China,Volleyball,Gold,1
5868,Liao Hui,M,China,Weightlifting,Gold,1
5869,Libero Turiddu Marchini,M,Italy,Football,Gold,1
5870,Libor Prochzka,M,Czech Republic,Ice Hockey,Gold,1
5871,Libor Radimec,M,Czechoslovakia,Football,Gold,1
5872,"Lida Peyton ""Eliza"" Pollock (McMillen-)",F,Cincinnati Archers,Archery,Gold,1
5873,Lidewij Marsia Maria Welten,F,Netherlands,Hockey,Gold,2
5874,Lidiya Gavrilovna Kalinina-Ivanova,F,Soviet Union,Gymnastics,Gold,2
5875,Lidiya Ivanovna Loginova,F,Soviet Union,Volleyball,Gold,1
5876,Lidiya Pavlovna Skoblikova (-Polozkova),F,Soviet Union,Speed Skating,Gold,6
5877,Lilia Izquierdo Aguirre,F,Cuba,Volleyball,Gold,2
5878,Liliana Gafencu,F,Romania,Rowing,Gold,3
5879,Liliya Foatovna Nurutdinova,F,Unified Team,Athletics,Gold,1
5880,Liliya Oleksandrivna Podkopaieva (-Nahorniy),F,Ukraine,Gymnastics,Gold,2
5881,Lillian Copeland (Drossin-),F,United States,Athletics,Gold,1
5882,"Lillian Debra ""Pokey"" Watson (-Richardson)",F,United States,Swimming,Gold,3
5883,Lillie Mae Leatherwood (-King),F,United States,Athletics,Gold,1
5884,Lilly King,F,United States,Swimming,Gold,2
5885,Lily Isabelle Owsley,F,Great Britain,Hockey,Gold,1
5886,Lilyana Natsir,F,Indonesia-1,Badminton,Gold,1
5887,Lin Dan,M,China,Badminton,Gold,2
5888,Lin Li,F,China,Swimming,Gold,1
5889,Lin Li,F,China,Volleyball,Gold,1
5890,Lin Qingfeng,M,China,Weightlifting,Gold,1
5891,Lin Weining,F,China,Weightlifting,Gold,1
5892,Lin Yue,M,China,Diving,Gold,2
5893,Lina Anatolyevna Cheryazova,F,Uzbekistan,Freestyle Skiing,Gold,1
5894,Lina Kaiuyt,F,Soviet Union,Swimming,Gold,1
5895,Lina Marie Andersson,F,Sweden,Cross Country Skiing,Gold,1
